OA11CD,All Ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
E00016404,391,0,3,3,1,1,4,3,0,3,0,4,3,3,1,3,1,1,2,2,3,7,4,13,9,20,16,18,16,15,21,12,17,11,9,10,4,10,9,7,4,4,3,3,3,2,1,1,6,4,4,3,5,4,3,2,9,4,2,5,2,7,2,3,2,1,1,1,2,3,0,1,0,2,2,3,0,0,1,2,4,1,0,1,1,0,0,3,0,5,0,0
E00016405,355,4,5,2,3,0,1,5,4,5,1,2,1,0,1,2,2,2,1,0,5,2,3,5,8,22,10,13,11,14,24,14,14,12,15,10,10,7,8,4,8,5,4,6,1,3,1,1,5,3,2,3,1,1,5,4,6,6,5,3,6,1,3,1,4,1,1,0,0,1,3,2,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
E00016408,353,4,8,4,1,4,3,8,3,8,6,4,2,4,1,1,2,1,3,5,1,7,3,8,11,13,5,9,10,12,8,12,15,8,11,8,8,8,6,3,11,7,7,5,4,4,2,5,5,4,5,5,4,1,5,1,8,7,1,3,3,2,2,2,2,1,1,0,1,0,0,2,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016410,344,4,4,4,6,1,1,3,4,1,6,3,3,2,3,2,0,0,2,0,3,2,3,8,6,9,13,11,6,9,11,12,14,11,8,13,11,8,9,9,5,4,5,5,7,6,4,2,3,1,4,1,2,4,3,4,3,1,3,6,3,2,3,1,2,6,2,2,1,0,0,3,2,2,3,1,4,0,0,2,5,0,1,0,0,0,0,0,0,0,0,1
E00016438,278,4,4,2,5,2,3,2,3,2,1,1,3,1,1,1,2,0,0,1,0,3,1,3,5,9,11,5,5,8,12,14,21,10,10,15,4,10,2,9,7,5,4,5,7,3,3,5,4,5,3,4,2,2,0,2,5,1,2,2,0,1,1,3,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
E00016402,307,3,2,1,5,8,4,2,5,9,9,8,5,6,4,2,2,3,2,4,1,5,3,4,5,6,6,9,7,8,4,3,7,5,1,6,1,7,3,1,5,3,8,4,6,3,10,5,4,7,4,5,4,3,6,3,5,2,4,6,1,3,3,2,0,2,0,1,0,1,1,1,5,3,0,2,1,0,0,0,2,2,0,0,0,0,0,0,1,1,0,2
E00016407,211,3,4,1,2,3,5,2,3,3,1,1,2,1,2,4,1,1,0,1,2,0,1,2,6,1,6,2,5,7,7,7,3,7,7,10,9,5,5,5,5,5,5,4,3,3,5,2,4,2,2,4,3,3,4,2,0,2,0,2,2,0,1,0,0,2,0,0,0,2,0,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016409,441,1,4,5,3,3,5,12,5,14,5,5,9,6,6,9,8,6,6,8,4,3,5,6,10,9,8,7,13,7,11,6,10,9,2,9,7,9,6,8,7,11,8,4,6,4,12,9,5,9,11,5,8,4,8,8,4,4,1,4,3,6,5,1,2,2,1,2,3,1,2,3,3,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
E00016411,391,6,4,5,5,2,3,4,10,10,3,5,7,6,11,6,3,5,4,1,1,3,2,6,3,4,8,12,11,14,11,8,11,11,11,9,10,10,12,8,7,9,6,6,6,6,8,5,4,3,6,3,3,1,2,3,6,2,5,3,3,5,4,10,2,1,2,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016413,357,3,1,6,6,5,7,3,3,6,2,4,9,2,5,5,4,5,2,2,3,7,2,6,9,5,9,8,6,10,6,9,11,6,7,6,4,3,4,3,5,10,7,2,7,4,5,8,5,5,5,7,4,3,3,6,5,4,5,3,3,5,2,6,3,8,3,1,2,2,0,8,2,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0
E00016398,265,5,1,2,2,6,2,3,1,0,1,1,1,2,1,3,3,2,3,2,2,3,3,4,4,4,4,6,5,8,6,7,5,9,7,6,8,10,5,3,5,3,2,2,6,6,2,5,0,3,1,3,6,6,6,4,1,5,4,3,5,2,3,2,3,2,1,2,0,3,2,1,0,3,3,3,2,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0
E00016431,598,4,7,6,4,0,2,2,4,4,2,0,3,2,0,1,1,5,3,3,3,5,5,5,17,15,13,17,15,22,22,23,17,24,22,26,17,18,14,18,18,15,15,13,15,11,8,8,2,8,2,2,5,10,11,4,3,3,6,6,6,1,5,4,5,4,4,0,4,5,2,1,8,3,4,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
E00016432,407,5,6,1,2,4,3,4,2,4,0,4,2,6,0,0,4,5,2,0,3,3,4,8,3,11,12,11,11,13,16,15,15,14,13,12,15,8,9,9,4,9,5,12,6,5,5,5,7,6,4,2,1,1,4,3,9,8,6,5,5,2,3,2,2,4,2,0,1,2,0,2,1,0,1,2,1,2,0,0,0,0,2,0,2,2,0,2,1,0,0,0
E00016434,412,2,2,4,3,6,4,5,6,6,7,4,4,3,11,6,8,9,7,9,6,7,7,13,8,7,11,4,10,7,9,7,5,8,7,4,3,3,2,9,9,7,6,4,4,5,6,4,7,12,7,3,6,7,10,6,6,9,4,4,5,4,1,3,0,2,2,5,2,1,2,2,4,1,2,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0
E00173943,372,4,5,2,4,3,2,1,4,5,6,4,3,8,8,5,5,6,6,5,4,2,7,3,8,5,6,6,5,4,5,2,7,8,10,6,10,8,10,12,7,5,6,6,9,11,7,4,8,8,10,7,4,6,4,4,3,5,2,2,4,4,1,1,2,2,1,1,2,0,2,3,4,1,1,2,0,1,0,1,1,0,0,1,1,0,0,0,2,1,0,1
E00173946,52,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,0,3,2,2,1,0,2,1,7,1,0,1,0,1,3,0,2,0,1,1,1,0,2,1,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
E00016397,1379,19,21,17,18,9,15,10,8,12,8,9,4,5,3,7,4,3,4,6,6,11,13,22,34,53,39,55,51,42,73,64,71,59,65,56,50,47,44,36,31,35,31,30,15,18,5,10,10,10,10,6,10,7,5,5,6,7,3,7,6,2,2,0,3,5,2,1,2,1,1,2,4,4,2,1,1,1,0,0,0,1,0,0,0,0,3,0,0,0,0,1
E00016433,1486,30,22,20,18,7,10,5,7,5,2,8,10,5,9,5,7,6,4,1,9,7,13,21,48,57,53,43,60,55,78,72,68,63,52,44,50,50,38,36,27,20,18,13,19,12,7,9,10,8,7,18,10,8,11,13,11,11,10,7,6,12,5,6,7,7,11,4,5,5,4,4,3,5,5,6,3,9,4,2,2,2,5,3,1,1,2,6,1,2,1,0
E00016436,386,4,3,9,6,5,7,4,6,3,5,8,4,5,6,10,8,3,4,4,3,3,1,10,10,9,10,7,13,8,10,10,11,9,13,12,4,14,6,8,6,4,3,5,4,4,4,1,5,4,2,6,5,2,4,3,2,6,6,3,2,3,1,3,2,0,2,2,1,1,1,2,2,1,1,0,0,0,1,0,1,1,0,0,2,0,0,0,1,2,0,0
E00016440,377,2,2,5,3,2,5,7,6,5,6,6,9,2,6,4,8,5,7,5,3,9,12,6,14,11,10,7,9,9,9,5,5,5,4,6,4,4,7,6,5,10,5,2,7,4,6,3,5,6,9,6,2,7,5,7,6,6,10,2,5,4,5,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
E00016441,396,3,1,4,3,3,4,4,4,5,2,2,4,6,5,5,4,3,5,3,5,7,6,10,13,7,10,12,10,5,4,4,10,4,8,10,8,4,8,11,5,7,5,3,10,5,7,9,5,3,6,0,5,6,5,3,7,2,8,8,3,3,5,0,5,4,5,3,5,2,4,4,1,0,3,3,1,2,2,0,0,2,0,0,0,1,0,1,0,2,0,0
E00016415,429,6,2,4,2,5,7,10,11,8,6,4,6,6,10,5,11,4,6,4,5,2,9,7,5,10,12,13,14,11,7,12,8,8,8,16,3,5,7,6,12,5,3,3,6,2,4,3,8,10,4,2,4,4,5,5,5,8,3,3,1,2,3,3,2,3,2,2,3,2,3,0,6,1,2,1,0,1,1,0,1,0,1,1,0,1,0,3,0,0,0,0
E00016416,367,9,1,6,5,4,1,5,2,7,4,5,7,3,3,5,6,2,2,6,6,2,6,6,8,7,5,10,14,11,11,9,11,9,9,6,7,6,5,2,1,5,4,2,6,5,2,7,2,4,2,5,7,3,3,4,5,5,7,8,6,2,6,3,1,2,0,3,1,1,2,1,1,2,3,0,3,2,2,0,0,0,2,0,0,0,0,0,0,2,1,1
E00016419,441,4,5,5,4,4,9,11,7,5,6,7,9,5,10,8,7,8,11,8,8,8,3,8,9,1,17,15,15,8,9,13,8,4,9,5,5,6,3,8,7,5,6,5,4,4,4,4,3,4,8,5,4,2,7,4,4,4,7,4,5,4,5,6,0,3,0,1,1,2,3,1,3,4,3,0,0,2,1,3,0,0,1,1,0,0,0,1,0,0,0,1
E00016420,437,11,5,10,7,9,13,11,14,13,15,7,13,9,7,9,11,3,6,3,8,0,3,2,3,5,8,10,7,12,8,7,9,8,10,5,6,7,6,9,8,10,6,5,1,2,7,4,3,3,4,5,3,2,1,5,3,6,6,4,2,4,5,1,3,4,2,0,1,1,0,3,0,1,0,0,1,0,0,0,0,2,0,2,2,0,3,0,0,2,1,0
E00173947,341,2,7,6,6,4,5,6,1,5,4,2,6,5,4,7,7,3,6,3,1,6,4,2,3,4,7,9,9,12,9,13,4,7,13,2,5,2,1,4,2,7,5,1,3,5,3,6,7,4,4,3,7,10,3,5,5,0,7,8,3,9,4,2,5,1,2,2,1,1,0,1,1,0,2,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
E00173948,209,2,2,3,1,1,4,4,1,1,2,2,0,2,0,4,2,1,2,3,3,2,1,3,4,6,7,9,3,11,12,14,7,5,11,13,7,6,6,4,4,1,3,2,2,1,3,3,1,3,1,2,0,1,0,1,2,0,1,0,0,1,0,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016417,330,1,0,0,4,6,5,5,4,2,7,5,11,10,6,7,2,4,4,5,3,3,4,6,4,3,5,3,8,4,4,4,5,2,2,3,4,6,6,7,7,7,4,4,4,4,4,3,4,4,6,4,3,5,4,4,8,5,3,3,6,4,5,4,3,7,1,3,2,0,3,1,2,3,2,2,2,1,2,2,0,2,0,2,1,1,0,3,1,0,0,1
E00016421,297,11,3,1,8,4,6,5,4,3,3,6,6,4,9,4,4,2,4,2,1,1,1,3,4,2,6,4,3,3,6,3,3,1,2,4,10,5,4,4,6,4,5,4,2,8,8,4,4,3,6,2,6,5,3,2,6,7,6,8,3,5,3,2,3,1,2,2,1,1,1,0,0,1,2,0,2,1,3,0,1,0,1,0,0,0,0,0,1,0,2,1
E00016423,310,2,3,2,6,6,5,6,4,8,2,9,7,12,7,5,6,5,4,5,4,2,2,4,5,5,4,5,4,5,6,7,6,4,2,5,4,3,7,4,1,4,5,2,7,8,3,3,3,2,4,5,9,5,5,6,4,7,7,1,1,1,1,2,2,3,0,1,1,2,3,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0
E00016424,317,7,6,4,4,12,6,8,12,5,4,5,7,8,7,7,7,2,5,6,1,2,2,2,3,3,3,2,5,3,5,7,6,5,6,4,5,4,4,2,7,3,6,4,9,3,3,5,5,2,4,4,3,7,4,4,5,8,3,2,4,3,6,0,3,0,1,1,0,2,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,1
E00016427,223,3,1,4,4,0,1,7,4,4,5,4,3,3,9,3,5,3,5,2,1,2,2,2,2,1,1,1,1,3,2,1,4,1,6,2,1,5,7,3,3,4,2,1,5,3,4,2,4,4,2,8,3,5,4,4,6,3,3,4,1,2,3,2,5,1,1,2,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0
E00016396,230,3,2,5,0,2,2,1,3,2,3,3,1,2,0,1,3,2,1,0,1,2,4,2,6,2,7,6,6,5,4,10,9,8,9,5,6,3,6,1,3,3,2,2,3,0,3,2,2,2,1,2,1,3,1,1,2,4,5,5,3,3,2,0,3,1,2,5,4,7,0,2,0,2,0,1,2,1,2,0,1,0,0,0,1,3,0,0,0,0,0,0
E00016426,295,1,3,6,2,4,3,3,4,4,8,5,4,8,3,6,2,3,2,0,3,3,3,3,6,3,3,4,3,4,2,7,5,6,3,8,6,5,4,6,6,6,5,7,2,5,9,5,7,5,4,3,8,2,5,5,4,3,3,0,4,1,2,1,1,2,2,3,3,1,1,1,2,2,3,1,0,0,0,1,2,0,3,0,1,0,0,0,2,0,2,2
E00016428,465,6,2,5,3,5,4,10,1,5,3,4,5,2,7,1,5,1,0,1,3,6,7,7,9,10,14,9,10,13,14,15,11,19,13,12,11,12,13,7,9,6,11,8,9,5,8,6,6,9,3,15,3,4,7,7,10,8,3,3,4,4,1,2,0,0,3,6,2,2,1,1,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,2,7
E00016429,272,4,3,2,4,1,3,3,0,2,2,3,2,1,2,0,1,0,0,0,0,1,2,1,4,4,4,4,6,4,9,7,9,6,6,3,5,6,4,4,2,5,4,5,3,4,1,2,4,2,5,1,2,1,6,4,2,4,2,2,3,0,5,2,2,3,8,2,7,2,2,0,5,2,0,2,3,5,6,2,3,0,2,3,5,0,1,6,6,0,1,1
E00016430,277,2,4,2,2,4,4,2,3,4,7,2,6,6,4,4,2,1,3,3,2,5,2,3,3,8,1,2,3,6,4,3,3,5,7,7,8,4,2,5,3,1,4,5,5,2,3,3,2,4,4,8,3,4,7,6,3,7,2,4,3,5,3,1,1,0,5,6,0,2,3,1,1,0,1,1,1,0,0,0,0,0,1,2,3,0,5,0,2,2,0,0
E00016445,330,2,7,4,7,4,5,5,5,4,5,4,3,3,1,3,2,2,3,1,5,3,2,3,1,3,5,4,4,10,4,5,5,4,7,12,10,11,4,9,7,10,7,4,4,5,5,9,6,6,6,4,4,2,4,6,4,6,1,2,4,3,3,0,1,3,2,2,5,1,1,2,3,3,1,1,2,0,2,3,0,0,1,0,1,0,1,1,1,0,0,0
E00016448,371,3,4,8,3,5,8,7,11,8,7,8,5,2,5,3,2,1,1,0,2,1,1,2,4,6,3,3,3,8,5,4,9,5,6,3,2,4,10,4,10,5,7,6,11,3,5,6,4,11,2,3,4,2,5,4,3,5,2,1,8,7,5,5,4,5,2,2,6,5,6,3,1,8,6,2,4,3,2,5,2,0,1,1,1,1,0,0,1,0,0,0
E00016452,313,3,3,1,2,3,6,4,7,11,4,4,5,1,4,5,3,4,2,1,1,1,3,2,2,3,3,5,1,4,1,4,2,5,4,4,6,5,0,5,2,1,8,4,7,7,6,3,5,4,5,5,3,3,7,2,3,4,2,9,6,6,2,0,3,7,5,3,3,2,3,8,4,3,0,6,5,4,10,2,1,0,0,0,0,1,1,1,0,2,0,1
E00016454,259,6,7,3,5,4,0,5,1,4,2,6,4,5,4,1,3,2,2,1,2,0,1,0,0,1,5,2,2,3,4,1,5,4,3,2,4,5,9,14,4,5,2,8,6,2,2,3,6,7,5,7,4,4,3,3,4,4,6,2,4,3,1,0,0,2,6,0,1,4,4,0,0,4,0,1,0,0,1,2,2,1,1,0,0,1,0,0,0,1,0,1
E00016455,255,2,11,2,3,4,3,4,1,8,5,3,3,4,0,4,2,2,4,3,1,0,1,1,1,1,2,4,4,3,2,10,4,4,5,5,6,6,8,4,8,7,6,3,5,0,4,8,2,5,2,3,5,3,1,5,4,0,2,2,4,1,1,1,4,2,0,1,2,3,2,0,1,2,3,0,3,3,2,1,0,1,0,0,0,1,0,0,0,0,0,2
E00016446,410,4,4,4,3,6,4,1,2,6,5,3,1,2,4,2,3,2,2,1,6,5,2,2,3,5,11,13,10,2,10,14,18,13,13,3,7,7,12,5,11,13,7,9,3,7,6,5,7,6,7,11,5,6,7,9,3,8,6,2,3,1,3,4,3,2,3,2,4,2,6,3,1,0,3,2,3,1,2,1,0,0,0,0,0,0,0,0,1,1,0,1
E00016453,207,2,1,2,0,0,2,3,2,0,3,3,3,1,3,1,0,5,1,1,0,1,1,1,2,2,2,2,7,3,8,4,5,5,9,4,4,1,4,0,6,4,5,3,2,3,3,2,6,2,4,6,3,3,1,1,1,5,2,2,0,3,2,3,6,1,6,5,0,1,0,4,3,0,2,1,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,2
E00016456,306,5,6,4,3,3,3,2,4,4,6,4,3,2,3,2,4,4,5,3,2,2,2,1,3,2,1,3,1,3,12,8,5,3,7,8,7,8,9,13,12,3,5,6,5,6,5,4,7,3,4,4,4,6,7,3,6,2,3,3,3,3,3,3,3,2,1,3,1,1,3,3,1,1,0,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1
E00016457,315,1,7,5,0,1,3,6,2,0,6,2,6,4,0,0,2,2,1,2,2,1,1,1,1,4,3,14,12,20,8,11,7,15,18,15,13,4,9,7,4,7,4,5,3,7,4,4,3,7,4,2,4,4,2,6,2,1,4,0,0,2,2,2,6,2,0,0,2,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
E00016462,347,3,7,5,4,3,2,4,2,6,3,1,2,7,2,7,3,1,2,2,2,1,2,1,0,1,2,11,6,8,5,1,7,10,9,8,11,17,15,14,10,5,7,8,5,5,3,7,10,6,4,5,5,5,7,3,6,4,2,0,1,3,4,2,4,4,1,2,0,4,0,0,1,2,3,2,0,1,0,1,0,0,1,2,0,2,0,0,2,1,0,0
E00173944,315,4,2,3,2,2,0,7,0,3,4,1,1,2,0,5,4,3,4,1,0,2,1,1,1,4,7,8,10,9,9,15,11,15,24,9,7,7,9,8,11,9,4,10,5,1,6,9,0,1,1,7,6,2,3,2,4,3,1,2,2,2,0,0,2,0,3,2,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
E00173945,295,3,3,3,2,5,1,1,1,3,1,0,0,3,4,1,3,0,2,2,5,0,2,2,3,3,7,9,10,18,4,11,21,13,16,10,7,8,6,5,13,5,4,6,5,1,5,3,4,8,0,2,3,5,0,4,2,4,1,2,2,0,0,3,2,1,2,2,0,0,0,0,1,0,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
E00016460,415,7,11,9,9,5,7,6,6,9,8,5,8,4,6,3,3,5,3,2,0,7,6,3,2,3,8,4,6,5,6,10,11,7,6,8,10,9,8,5,15,5,8,9,7,12,7,3,10,5,4,5,4,9,8,5,1,5,3,3,2,3,5,2,4,2,2,4,0,1,4,3,1,1,2,0,2,0,0,1,0,0,0,0,1,1,2,0,1,1,1,1
E00016463,613,10,7,8,5,5,4,10,10,7,4,7,7,14,7,14,8,5,1,6,3,5,6,6,7,15,13,18,9,19,19,12,24,14,15,17,12,12,16,17,20,9,10,12,20,6,5,5,6,11,8,9,7,8,4,7,8,5,3,2,7,6,4,0,9,1,4,3,3,2,0,0,2,2,1,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0
E00016467,338,4,4,5,2,1,3,2,3,4,3,4,4,4,5,4,3,4,5,2,2,4,0,4,0,0,10,7,6,12,6,4,4,1,4,3,5,4,9,7,10,7,8,4,1,3,2,2,11,9,2,3,8,2,6,5,4,3,2,3,2,5,3,4,5,3,11,1,8,2,3,2,7,8,5,1,1,2,3,0,1,0,0,0,0,0,1,1,3,1,1,1
E00016469,401,6,4,7,7,2,7,5,3,5,7,3,6,7,5,3,3,0,2,3,1,6,6,9,7,0,7,10,4,10,9,7,8,18,13,12,12,7,4,6,2,10,8,15,12,8,9,7,2,4,5,3,2,4,2,6,3,3,3,2,2,8,4,3,4,2,2,3,0,2,1,2,0,4,2,0,1,2,2,0,0,2,0,0,0,1,1,0,0,0,2,0
E00016471,376,11,7,11,11,6,7,9,13,15,4,8,4,7,2,7,5,1,3,6,1,3,5,2,7,4,8,9,5,5,9,8,5,10,10,7,6,6,6,10,7,10,4,9,3,3,1,6,5,2,5,3,3,3,6,2,3,2,2,2,4,1,0,3,2,4,0,3,0,1,0,3,2,2,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
E00016472,390,2,6,3,1,4,4,2,3,2,2,3,2,3,3,1,3,1,0,3,3,5,8,2,6,7,6,6,12,9,11,9,9,7,15,11,3,6,3,10,8,12,4,1,4,7,8,6,8,5,4,7,2,3,3,1,4,3,4,4,4,5,7,9,5,2,3,7,11,2,2,4,1,1,2,2,2,3,0,3,3,5,1,3,1,2,2,0,2,0,0,2
E00016447,297,6,3,6,6,0,7,4,1,3,2,1,4,2,3,1,4,3,4,5,1,1,2,2,0,2,2,2,3,9,6,13,9,6,9,9,6,5,5,10,10,6,6,5,2,7,5,4,1,7,5,4,5,4,3,4,0,2,5,5,1,5,4,3,1,1,2,2,1,1,0,1,2,1,2,0,1,0,1,1,1,0,0,1,0,1,0,2,1,1,0,3
E00016458,306,5,1,7,6,0,8,5,4,6,4,3,7,5,5,2,2,1,3,0,1,0,2,2,5,4,3,8,2,8,1,8,9,6,10,9,4,4,3,5,9,6,4,3,2,3,6,11,4,6,4,8,6,1,6,6,3,3,4,8,3,3,0,2,2,1,4,3,3,0,0,1,1,0,1,2,1,0,1,0,0,0,1,4,1,0,0,1,0,0,0,0
E00016459,273,3,1,2,1,3,6,3,0,7,5,6,8,9,3,11,1,5,5,2,2,2,1,2,0,0,0,4,2,1,4,3,1,4,3,3,5,2,2,2,4,2,6,7,5,3,2,10,6,8,8,5,5,4,3,0,3,4,2,3,5,3,2,1,1,0,0,1,3,4,5,1,1,3,8,1,1,2,2,2,3,0,0,1,4,2,1,0,1,1,0,0
E00016464,303,1,3,4,6,2,2,5,3,2,10,1,6,6,8,1,5,2,1,8,3,4,1,5,3,3,8,7,7,3,7,4,5,6,10,10,4,6,4,6,5,3,3,4,4,6,3,1,5,1,5,6,6,6,4,6,5,5,5,2,3,4,2,3,3,0,0,3,2,1,2,2,1,0,1,1,0,1,0,2,1,2,0,1,0,0,0,0,1,0,0,0
E00016465,211,1,2,3,8,5,4,4,5,2,4,2,1,5,2,4,1,2,0,0,1,1,1,3,1,1,2,4,0,4,3,1,1,4,1,3,3,2,2,3,3,3,3,2,3,2,0,3,2,3,0,4,0,3,1,2,3,2,4,2,5,2,1,2,1,0,1,2,2,0,2,2,0,2,1,4,0,5,4,3,1,2,0,0,1,1,4,2,2,1,2,15
E00016466,301,8,1,3,2,5,3,7,2,6,1,8,1,6,6,4,2,2,2,4,3,1,2,0,1,3,6,2,1,2,2,4,4,6,9,0,1,5,3,6,5,3,5,8,4,9,2,5,8,5,6,0,1,1,5,7,4,6,1,5,5,1,1,4,2,4,3,8,3,4,6,6,3,2,3,2,2,3,2,0,1,1,0,1,1,1,1,0,1,2,1,3
E00016475,205,3,5,3,5,2,2,4,6,5,1,5,5,2,4,4,2,4,5,2,3,7,1,4,2,2,1,2,0,5,2,2,6,5,4,2,2,0,1,2,5,0,1,1,1,1,4,8,5,4,4,2,2,3,1,6,4,0,3,3,3,2,1,1,5,3,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,0,1
E00016476,322,5,4,3,3,5,4,1,6,7,1,1,7,7,3,4,17,6,7,6,6,2,2,4,6,6,4,4,6,5,10,6,7,7,2,6,4,3,4,8,4,3,5,3,5,6,5,8,5,9,4,4,3,2,3,3,5,6,6,2,1,4,4,2,2,1,2,2,2,0,0,2,1,0,2,0,0,3,0,0,0,1,1,1,0,1,0,0,0,0,0,0
E00016478,199,2,4,0,4,3,5,2,4,4,1,0,1,2,1,3,1,3,0,1,1,1,3,1,4,2,5,2,6,3,2,2,2,6,5,2,6,8,7,5,1,6,5,5,4,2,6,5,3,2,5,1,1,2,1,2,2,3,2,2,2,0,1,1,3,1,0,1,2,0,0,2,0,2,0,0,1,0,0,0,0,1,1,1,0,0,2,0,1,1,0,2
E00016479,232,5,3,3,5,3,2,3,10,5,2,4,4,10,2,3,3,1,5,1,2,2,3,3,3,3,3,4,7,4,6,5,3,3,3,1,1,2,1,6,6,2,1,6,8,1,4,3,3,4,7,7,2,1,5,2,0,1,2,3,1,2,3,1,1,3,0,1,1,0,1,2,0,0,2,0,0,2,1,1,0,2,0,0,0,1,0,0,0,0,0,0
E00016480,257,1,1,4,4,3,4,7,3,5,3,5,6,2,6,4,4,5,2,6,3,9,3,8,6,5,1,3,4,7,2,2,8,6,3,6,5,6,2,3,7,1,2,2,1,4,2,5,2,4,2,4,3,2,3,4,7,2,3,2,5,4,2,4,0,3,0,1,0,0,1,0,3,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
E00016482,278,5,3,5,4,8,5,6,5,10,0,5,3,4,5,6,7,4,3,1,7,2,1,9,3,8,3,6,1,3,6,5,3,6,3,6,3,2,1,10,3,1,4,3,4,2,9,4,8,5,2,4,3,2,2,5,0,6,3,3,4,5,1,2,1,4,3,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
E00016468,251,3,5,3,4,6,3,2,6,4,3,6,3,2,3,1,0,2,1,2,1,1,3,0,1,1,3,1,5,1,2,1,5,4,3,3,6,6,6,3,1,6,2,6,4,7,4,6,4,3,6,3,4,3,6,1,6,3,2,3,5,6,2,4,3,2,0,2,2,1,1,2,2,1,1,5,1,0,0,0,4,1,2,4,0,1,1,0,0,0,1,2
E00016470,264,4,4,4,6,5,1,7,2,4,2,5,6,3,2,1,3,1,2,2,3,0,4,0,1,4,4,3,3,3,2,4,4,5,5,3,4,3,4,9,2,3,11,5,4,8,9,4,5,5,5,4,2,3,8,7,2,0,7,1,5,4,0,1,3,4,2,1,0,0,4,0,0,0,2,3,0,3,0,0,2,1,0,0,0,0,0,0,0,0,1,1
E00016473,377,13,4,8,5,8,5,6,5,6,3,8,4,8,4,9,5,3,2,4,4,2,1,2,5,7,5,4,5,8,3,5,8,11,8,5,2,6,9,8,6,6,9,5,10,7,7,5,4,3,4,4,4,5,4,3,5,6,5,9,3,3,6,0,1,5,2,4,3,0,1,0,5,0,1,3,0,2,1,2,0,1,0,0,2,0,0,1,0,0,2,0
E00016474,266,5,5,6,2,5,4,4,3,2,2,4,3,7,0,1,1,1,1,3,2,0,0,4,2,1,4,6,5,4,2,3,6,7,5,5,9,9,8,6,3,9,5,6,4,8,4,6,4,2,4,4,2,1,1,3,5,6,3,3,5,0,3,4,0,1,0,0,1,0,1,4,2,0,0,5,0,2,0,0,0,2,1,2,1,1,0,0,0,0,0,1
E00016477,270,2,3,3,3,2,2,3,1,4,2,2,2,7,3,1,1,2,0,1,0,1,1,1,3,0,2,1,2,4,3,2,9,5,7,9,8,7,3,6,11,5,16,5,1,9,4,3,2,5,5,4,2,3,6,3,4,6,5,5,9,2,3,1,3,3,2,2,1,1,3,2,0,3,3,0,3,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0
E00016481,423,9,7,7,7,3,4,6,3,4,5,12,3,7,7,4,2,4,4,1,3,1,6,1,1,9,7,7,11,20,9,12,15,17,8,4,14,9,13,9,8,10,10,8,6,7,5,2,4,2,9,10,7,6,3,4,6,5,5,10,0,2,1,2,2,2,2,3,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
